frame,vehicle_id,v_x1,v_y1,v_x2,v_y2,vehicle_type,bbox_area,detected,plate_detected,p_x1,p_y1,p_x2,p_y2,plate_text,individual_toll,total_toll
187,88,397,216,500,295,Car,8043,True,True,444,272,465,285,DETECTED,500,1000
188,88,398,216,500,296,Car,7791,True,True,443,273,465,287,DETECTED,500,1000
189,88,398,217,500,296,Car,7809,True,True,443,274,465,288,DETECTED,500,1000
190,88,399,218,500,296,Car,7626,True,True,444,274,466,288,DETECTED,500,1000
191,88,399,219,500,296,Car,7572,True,True,444,275,466,288,DETECTED,500,1000
192,88,400,220,501,297,Car,7762,True,True,444,275,465,289,DETECTED,500,1000
193,88,399,221,501,299,Car,8034,True,True,444,277,466,289,DETECTED,500,1000
194,88,398,228,501,303,Car,6998,True,True,444,276,465,289,DETECTED,500,1000
195,88,397,233,501,303,Car,6404,True,True,444,275,466,289,DETECTED,500,1000
196,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1000
200,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1000
201,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1000
202,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1000
204,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1000
206,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1000
207,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1000
208,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1000
209,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1000
210,88,395,221,507,306,Car,10383,True,True,445,280,467,295,DETECTED,500,1000
211,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1000
212,88,391,220,506,307,Car,10997,True,True,445,279,469,294,DETECTED,500,1000
213,88,388,218,506,307,Car,11510,True,True,445,279,469,295,DETECTED,500,1000
214,88,384,218,506,308,Car,11992,True,True,445,278,470,295,DETECTED,500,1000
215,88,383,217,507,308,Car,11893,True,True,446,279,470,295,DETECTED,500,1000
216,88,385,217,509,308,Car,11372,True,True,446,279,471,294,DETECTED,500,1000
217,88,388,218,512,309,Car,10920,True,True,448,278,472,293,DETECTED,500,1000
218,88,390,218,512,309,Car,11019,True,True,449,279,472,293,DETECTED,500,1000
219,88,390,218,513,310,Car,11080,True,True,450,278,475,293,DETECTED,500,1000
220,88,392,218,514,310,Car,10985,True,True,450,278,474,292,DETECTED,500,1000
221,88,393,217,515,310,Car,10911,True,True,450,278,474,293,DETECTED,500,1000
222,88,394,217,515,310,Car,11154,True,True,450,277,474,292,DETECTED,500,1000
223,88,395,216,515,310,Car,11065,True,True,450,277,474,292,DETECTED,500,1000
224,88,395,215,515,309,Car,11358,True,True,451,277,475,292,DETECTED,500,1000
225,88,395,215,515,309,Car,11438,True,True,451,276,476,291,DETECTED,500,1000
226,91,801,190,848,224,Car,11620,True,True,802,190,848,224,DETECTED,500,1500
226,88,395,214,516,309,Car,1626,True,True,452,277,477,292,DETECTED,500,1500
227,88,396,214,517,309,Car,11471,True,True,453,278,477,293,DETECTED,500,1500
228,88,395,214,517,310,Car,11831,True,True,453,279,478,295,DETECTED,500,1500
229,88,394,214,517,310,Car,12009,True,True,453,281,478,296,DETECTED,500,1500
230,88,394,214,517,310,Car,11809,True,True,454,281,478,297,DETECTED,500,1500
231,88,393,213,517,310,Car,12184,True,True,453,282,478,298,DETECTED,500,1500
232,88,391,213,516,311,Car,12687,True,True,453,283,478,299,DETECTED,500,1500
233,88,390,214,517,312,Car,12581,True,True,454,284,479,299,DETECTED,500,1500
234,88,390,215,518,313,Car,12727,True,True,454,285,479,300,DETECTED,500,1500
235,88,393,216,519,314,Car,12116,True,True,454,286,479,301,DETECTED,500,1500
236,88,395,216,521,315,Car,12132,True,True,454,287,479,303,DETECTED,500,1500
237,88,395,216,521,315,Car,12376,True,True,455,287,480,302,DETECTED,500,1500
238,88,394,216,521,316,Car,12693,True,True,454,286,480,302,DETECTED,500,1500
239,88,393,216,520,316,Car,12983,True,True,453,286,479,302,DETECTED,500,1500
240,88,391,215,519,316,Car,12957,True,True,454,287,479,302,DETECTED,500,1500
241,88,391,216,520,316,Car,12854,True,True,454,285,479,302,DETECTED,500,1500
242,88,391,216,520,317,Car,12939,True,True,454,287,479,302,DETECTED,500,1500
243,88,391,217,521,317,Car,12784,True,True,455,287,481,303,DETECTED,500,1500
244,88,393,217,521,317,Car,12469,True,True,454,288,479,303,DETECTED,500,1500
245,88,391,218,521,317,Car,13064,True,True,455,287,481,303,DETECTED,500,1500
246,88,391,217,522,317,Car,12958,True,True,455,288,481,304,DETECTED,500,1500
247,88,392,218,523,317,Car,12797,True,True,455,289,480,305,DETECTED,500,1500
248,88,390,219,522,318,Car,13308,True,True,455,289,482,305,DETECTED,500,1500
249,88,391,219,523,318,Car,13167,True,True,455,288,482,305,DETECTED,500,1500
250,88,393,218,525,318,Car,12850,True,True,458,288,484,306,DETECTED,500,1500
251,88,395,218,526,318,Car,12859,True,True,459,289,484,306,DETECTED,500,1500
252,88,382,219,521,319,Car,15959,True,True,459,291,485,306,DETECTED,500,1500
253,88,375,217,521,320,Car,17291,True,True,460,292,486,309,DETECTED,500,1500
254,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1500
255,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1500
256,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1500
257,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1500
258,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1500
259,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1500
260,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,1500
261,88,393,223,535,324,Car,12918,True,True,468,293,494,311,DETECTED,500,1500
262,88,402,224,540,326,Car,13407,True,True,469,294,495,312,DETECTED,500,1500
263,88,404,224,541,327,Car,13944,True,True,471,294,497,311,DETECTED,500,1500
264,88,405,223,542,328,Car,14228,True,True,471,295,497,312,DETECTED,500,1500
265,88,407,223,542,328,Car,13985,True,True,469,295,496,312,DETECTED,500,1500
266,88,406,223,542,328,Car,14150,True,True,471,296,497,313,DETECTED,500,1500
267,88,406,223,542,328,Car,14257,True,True,470,295,497,313,DETECTED,500,1500
268,88,406,221,542,328,Car,14496,True,True,470,297,497,314,DETECTED,500,1500
269,88,407,221,542,328,Car,14490,True,True,471,296,497,313,DETECTED,500,1500
270,88,407,221,542,328,Car,14553,True,True,471,295,498,313,DETECTED,500,1500
271,88,407,222,543,329,Car,14402,True,True,471,296,498,314,DETECTED,500,1500
272,88,406,222,542,329,Car,14311,True,True,471,299,498,315,DETECTED,500,1500
273,88,406,223,542,330,Car,14467,True,True,471,299,497,315,DETECTED,500,1500
274,88,405,224,542,331,Car,14784,True,True,470,299,497,316,DETECTED,500,1500
275,88,404,224,542,331,Car,14770,True,True,471,301,498,316,DETECTED,500,1500
276,88,404,224,542,331,Car,14828,True,True,470,301,497,317,DETECTED,500,1500
277,88,403,224,542,332,Car,14990,True,True,470,302,497,319,DETECTED,500,1500
278,88,402,225,542,332,Car,14793,True,True,471,303,498,320,DETECTED,500,1500
279,88,402,226,543,333,Car,15192,True,True,472,304,498,320,DETECTED,500,1500
280,88,402,227,543,335,Car,15483,True,True,471,304,498,320,DETECTED,500,1500
281,88,401,228,543,336,Car,15634,True,True,471,304,498,321,DETECTED,500,1500
282,88,401,228,543,337,Car,15772,True,True,470,306,497,323,DETECTED,500,1500
283,88,401,228,544,338,Car,15924,True,True,471,306,498,323,DETECTED,500,1500
284,88,400,228,544,338,Car,16084,True,True,471,305,499,323,DETECTED,500,1500
285,88,400,228,545,338,Car,15949,True,True,472,306,499,323,DETECTED,500,1500
286,88,400,228,545,338,Car,16306,True,True,472,305,500,323,DETECTED,500,1500
287,88,399,227,546,338,Car,16371,True,True,473,306,501,323,DETECTED,500,1500
288,88,399,227,546,338,Car,16606,True,True,473,306,502,323,DETECTED,500,1500
289,88,399,227,547,338,Car,16523,True,True,473,307,504,325,DETECTED,500,1500
290,88,400,227,549,339,Car,16786,True,True,474,309,503,326,DETECTED,500,1500
291,88,400,228,550,340,Car,16873,True,True,475,310,504,328,DETECTED,500,1500
292,88,401,229,550,341,Car,16937,True,True,475,310,504,328,DETECTED,500,1500
293,88,400,229,550,342,Car,17187,True,True,476,311,504,329,DETECTED,500,1500
294,88,399,229,551,342,Car,17265,True,True,476,312,504,329,DETECTED,500,1500
295,88,399,229,551,343,Car,17480,True,True,475,312,505,330,DETECTED,500,1500
296,88,399,229,552,343,Car,17747,True,True,475,312,504,330,DETECTED,500,1500
297,88,398,229,552,343,Car,18020,True,True,475,312,504,330,DETECTED,500,1500
298,88,397,229,552,344,Car,18333,True,True,476,313,506,330,DETECTED,500,1500
299,88,397,230,553,347,Car,18779,True,True,476,314,508,332,DETECTED,500,1500
300,88,397,230,554,348,Car,18825,True,True,477,316,507,334,DETECTED,500,1500
301,88,396,231,554,350,Car,19123,True,True,477,317,508,334,DETECTED,500,1500
302,88,396,231,555,351,Car,19397,True,True,478,318,507,336,DETECTED,500,1500
303,88,397,231,556,352,Car,19917,True,True,477,319,509,337,DETECTED,500,1500
304,88,397,231,557,353,Car,20002,True,True,478,320,508,337,DETECTED,500,1500
305,88,396,231,557,354,Car,20261,True,True,478,321,509,339,DETECTED,500,1500
306,88,396,230,558,354,Car,20675,True,True,478,321,509,339,DETECTED,500,1500
307,88,396,229,559,354,Car,20870,True,True,480,320,510,338,DETECTED,500,1500
308,88,396,228,561,355,Car,21310,True,True,481,322,512,340,DETECTED,500,1500
309,88,397,229,562,356,Car,21607,True,True,480,322,511,341,DETECTED,500,1500
310,88,397,229,562,357,Car,21533,True,True,480,323,512,342,DETECTED,500,1500
311,88,396,229,563,358,Car,21702,True,True,482,325,513,343,DETECTED,500,1500
312,88,396,230,563,359,Car,21935,True,True,483,324,514,342,DETECTED,500,1500
313,88,397,230,565,360,Car,22073,True,True,483,324,514,343,DETECTED,500,1500
314,88,396,230,566,360,Car,22162,True,True,483,324,516,343,DETECTED,500,1500
315,93,801,200,847,233,Car,22235,True,False,0,0,0,0,,500,2000
315,88,396,230,567,360,Car,1535,True,True,485,325,516,344,DETECTED,500,2000
316,93,801,200,847,233,Car,22320,True,False,0,0,0,0,,500,2000
316,88,396,231,568,361,Car,1520,True,True,485,325,518,345,DETECTED,500,2000
317,93,801,200,847,234,Car,22521,True,False,0,0,0,0,,500,2000
317,88,396,232,569,361,Car,1549,True,True,486,325,519,344,DETECTED,500,2000
318,93,801,200,847,233,Car,22570,True,False,0,0,0,0,,500,2000
318,88,396,232,571,362,Car,1534,True,True,487,326,520,345,DETECTED,500,2000
319,93,801,200,847,233,Car,22743,True,False,0,0,0,0,,500,2000
319,88,397,233,572,362,Car,1503,True,True,487,326,520,346,DETECTED,500,2000
320,88,397,233,573,362,Car,22924,True,True,489,327,522,346,DETECTED,500,2000
321,88,397,234,575,363,Car,23234,True,True,490,328,523,347,DETECTED,500,2000
322,88,398,234,576,364,Car,23393,True,True,491,329,524,348,DETECTED,500,2000
323,88,398,234,577,364,Car,23764,True,True,490,330,524,350,DETECTED,500,2000
324,88,398,234,578,365,Car,24024,True,True,491,331,525,352,DETECTED,500,2000
325,88,399,234,580,366,Car,24313,True,True,492,332,527,352,DETECTED,500,2000
326,88,399,234,582,367,Car,24805,True,True,493,332,528,352,DETECTED,500,2000
327,88,399,234,583,368,Car,25280,True,True,494,332,529,353,DETECTED,500,2000
328,88,400,234,585,369,Car,25809,True,True,495,333,530,354,DETECTED,500,2000
329,88,400,234,586,371,Car,26475,True,True,496,334,532,354,DETECTED,500,2000
330,88,400,233,588,372,Car,26756,True,True,498,335,533,356,DETECTED,500,2000
331,88,400,233,589,373,Car,27038,True,True,498,336,534,357,DETECTED,500,2000
332,88,401,233,591,374,Car,27356,True,True,499,337,535,357,DETECTED,500,2000
333,88,401,232,593,374,Car,27917,True,True,500,337,537,359,DETECTED,500,2000
334,88,402,232,594,375,Car,28264,True,True,501,338,537,359,DETECTED,500,2000
335,88,402,232,596,376,Car,28645,True,True,502,340,538,360,DETECTED,500,2000
336,88,402,232,597,378,Car,29014,True,True,503,340,539,361,DETECTED,500,2000
337,88,402,232,598,378,Car,29243,True,True,504,340,541,362,DETECTED,500,2000
338,88,402,232,600,379,Car,29295,True,True,505,340,543,363,DETECTED,500,2000
339,88,403,233,602,380,Car,29958,True,True,506,341,545,363,DETECTED,500,2000
340,88,404,233,604,382,Car,30505,True,True,507,342,546,364,DETECTED,500,2000
341,88,404,233,606,383,Car,30825,True,True,509,343,547,365,DETECTED,500,2000
342,88,405,233,607,383,Car,31132,True,True,509,343,547,365,DETECTED,500,2000
343,88,405,233,609,385,Car,31649,True,True,510,344,549,367,DETECTED,500,2000
344,88,404,233,610,386,Car,32210,True,True,511,346,550,369,DETECTED,500,2000
345,88,404,234,611,388,Car,32534,True,True,512,347,551,371,DETECTED,500,2000
346,88,404,234,611,389,Car,32910,True,True,512,349,552,372,DETECTED,500,2000
347,88,404,234,613,390,Car,33096,True,True,513,349,553,373,DETECTED,500,2000
348,88,404,234,615,391,Car,33648,True,True,514,348,555,373,DETECTED,500,2000
349,88,404,233,616,392,Car,34257,True,True,515,350,557,375,DETECTED,500,2000
350,88,405,234,618,393,Car,34744,True,True,515,351,556,375,DETECTED,500,2000
351,88,405,234,620,394,Car,35404,True,True,516,353,559,377,DETECTED,500,2000
352,88,405,235,621,397,Car,36016,True,True,517,355,559,380,DETECTED,500,2000
353,88,405,235,624,399,Car,36654,True,True,521,357,561,381,DETECTED,500,2000
354,88,406,236,626,400,Car,36868,True,True,523,358,564,383,DETECTED,500,2000
355,88,407,238,628,403,Car,37591,True,True,524,360,565,385,DETECTED,500,2000
356,88,408,239,631,405,Car,37929,True,True,525,362,567,386,DETECTED,500,2000
357,88,408,240,634,407,Car,38736,True,True,528,363,571,388,DETECTED,500,2000
358,88,409,240,637,408,Car,39362,True,True,530,364,573,389,DETECTED,500,2000
359,88,411,239,639,409,Car,39771,True,True,531,365,574,390,DETECTED,500,2000
360,88,411,239,641,411,Car,40642,True,True,533,366,577,392,DETECTED,500,2000
361,88,412,240,644,413,Car,41518,True,True,535,368,578,393,DETECTED,500,2000
362,88,412,241,647,415,Car,42251,True,True,537,370,580,395,DETECTED,500,2000
363,88,413,241,649,418,Car,43200,True,True,538,373,583,398,DETECTED,500,2000
364,88,413,242,652,420,Car,44044,True,True,540,373,584,399,DETECTED,500,2000
365,88,413,242,654,421,Car,44265,True,True,541,374,587,401,DETECTED,500,2000
366,88,413,242,656,423,Car,45176,True,True,543,375,588,402,DETECTED,500,2000
367,88,413,241,658,424,Car,46039,True,True,544,376,591,404,DETECTED,500,2000
368,88,413,241,661,425,Car,46788,True,True,547,377,592,404,DETECTED,500,2000
369,88,413,240,663,426,Car,47708,True,True,548,377,595,405,DETECTED,500,2000
370,88,414,240,665,427,Car,48618,True,True,549,379,595,405,DETECTED,500,2000
371,88,414,240,668,428,Car,49118,True,True,551,380,598,407,DETECTED,500,2000
372,88,414,240,669,430,Car,50151,True,True,551,382,600,409,DETECTED,500,2000
373,88,414,240,672,432,Car,51305,True,True,553,383,602,410,DETECTED,500,2000
374,88,414,239,675,433,Car,52491,True,True,554,385,605,413,DETECTED,500,2000
375,88,415,239,678,435,Car,53675,True,True,556,386,607,415,DETECTED,500,2000
376,88,415,239,681,438,Car,54844,True,True,558,389,610,418,DETECTED,500,2000
377,88,415,240,684,440,Car,55620,True,True,561,391,612,420,DETECTED,500,2000
378,88,415,240,686,442,Car,56653,True,True,562,393,615,423,DETECTED,500,2000
379,88,416,240,690,444,Car,58524,True,True,564,395,617,424,DETECTED,500,2000
380,88,416,240,693,447,Car,59779,True,True,567,397,620,427,DETECTED,500,2000
381,88,416,240,696,450,Car,60900,True,True,569,399,623,430,DETECTED,500,2000
382,88,417,240,700,452,Car,62247,True,True,571,402,627,432,DETECTED,500,2000
383,88,417,241,703,455,Car,63404,True,True,574,403,629,435,DETECTED,500,2000
384,88,417,243,706,458,Car,64414,True,True,577,405,633,437,DETECTED,500,2000
385,88,418,243,709,461,Car,65948,True,True,579,408,636,441,DETECTED,500,2000
386,88,418,243,713,463,Car,66693,True,True,583,412,639,444,DETECTED,500,2000
387,88,419,243,718,465,Car,69050,True,True,586,415,641,448,DETECTED,500,2000
388,88,420,244,722,468,Car,70494,True,True,587,416,645,449,DETECTED,500,2000
389,88,420,244,726,469,Car,71235,True,True,591,418,649,451,DETECTED,500,2000
390,88,420,244,731,471,Car,73030,True,True,595,420,654,454,DETECTED,500,2000
391,88,421,244,735,472,Car,73878,True,True,596,423,659,458,DETECTED,500,2000
392,88,422,244,741,472,Car,75062,True,True,601,427,662,462,DETECTED,500,2000
393,88,422,244,746,473,Car,75935,True,True,605,431,667,466,DETECTED,500,2000
394,88,423,244,751,473,Car,77160,True,True,608,433,673,472,DETECTED,500,2000
395,88,424,244,758,474,Car,78940,True,True,612,437,678,474,DETECTED,500,2000
396,88,425,244,764,474,Car,79759,True,True,616,440,682,474,DETECTED,500,2000
397,88,425,244,769,474,Car,80977,True,True,621,444,687,474,DETECTED,500,2000
398,88,425,243,774,473,Car,82431,True,True,625,447,695,473,DETECTED,500,2000
399,88,426,243,780,474,Car,83666,True,True,633,451,702,474,DETECTED,500,2000
400,88,427,243,787,474,Car,85465,True,True,639,454,709,474,DETECTED,500,2000
401,88,428,243,795,474,Car,87383,True,False,0,0,0,0,,500,2000
402,88,430,243,803,474,Car,88730,True,False,0,0,0,0,,500,2000
403,88,431,243,810,474,Car,90825,True,False,0,0,0,0,,500,2000
404,88,432,243,818,474,Car,92405,True,False,0,0,0,0,,500,2000
405,88,434,244,829,474,Car,93714,True,False,0,0,0,0,,500,2000
406,88,435,245,837,474,Car,94264,True,False,0,0,0,0,,500,2000
407,88,435,245,842,474,Car,94393,True,False,0,0,0,0,,500,2000
408,88,434,247,845,474,Car,93389,True,False,0,0,0,0,,500,2000
409,88,434,247,847,474,Car,92849,True,False,0,0,0,0,,500,2000
410,88,433,248,848,474,Car,92819,True,False,0,0,0,0,,500,2000
411,88,433,248,849,474,Car,92717,True,False,0,0,0,0,,500,2000
412,88,434,249,850,474,Car,91435,True,False,0,0,0,0,,500,2000
413,88,434,250,850,475,Car,90941,True,False,0,0,0,0,,500,2000
414,88,435,252,850,475,Car,90198,True,False,0,0,0,0,,500,2000
415,88,436,253,851,476,Car,89285,True,False,0,0,0,0,,500,2000
416,88,437,254,851,476,Car,88766,True,False,0,0,0,0,,500,2000
417,88,438,255,851,475,Car,87781,True,False,0,0,0,0,,500,2000
418,88,439,256,851,475,Car,87406,True,False,0,0,0,0,,500,2000
419,88,441,257,851,475,Car,86157,True,False,0,0,0,0,,500,2000
420,88,443,257,851,475,Car,85767,True,False,0,0,0,0,,500,2000
421,88,444,259,851,475,Car,85134,True,False,0,0,0,0,,500,2000
422,88,447,261,852,476,Car,83381,True,False,0,0,0,0,,500,2000
423,88,448,262,851,476,Car,82738,True,False,0,0,0,0,,500,2000
424,88,451,263,852,476,Car,81770,True,False,0,0,0,0,,500,2000
425,88,453,265,852,476,Car,80855,True,False,0,0,0,0,,500,2000
426,88,456,266,852,476,Car,79198,True,False,0,0,0,0,,500,2000
427,88,457,267,851,476,Car,78794,True,False,0,0,0,0,,500,2000
428,88,461,269,852,476,Car,77588,True,False,0,0,0,0,,500,2000
429,88,463,269,852,476,Car,76798,True,False,0,0,0,0,,500,2000
430,88,465,269,852,475,Car,76622,True,False,0,0,0,0,,500,2000
431,88,468,270,851,475,Car,75356,True,False,0,0,0,0,,500,2000
432,88,470,274,851,476,Car,72388,True,False,0,0,0,0,,500,2000
433,88,473,279,851,477,Car,69152,True,False,0,0,0,0,,500,2000
434,88,476,282,851,477,Car,67996,True,False,0,0,0,0,,500,2000
435,88,479,285,851,477,Car,66170,True,False,0,0,0,0,,500,2000
436,88,481,291,852,478,Car,63104,True,False,0,0,0,0,,500,2000
437,88,485,292,852,477,Car,63826,True,False,0,0,0,0,,500,2000
438,88,489,297,852,477,Car,59061,True,False,0,0,0,0,,500,2000
439,88,493,300,852,477,Car,58061,True,False,0,0,0,0,,500,2000
440,88,498,300,853,476,Car,58580,True,False,0,0,0,0,,500,2000
441,88,503,304,854,476,Car,55265,True,False,0,0,0,0,,500,2000
442,88,509,306,854,476,Car,53334,True,False,0,0,0,0,,500,2000
443,88,515,312,854,478,Car,49902,True,False,0,0,0,0,,500,2000
444,88,521,315,854,477,Car,48162,True,False,0,0,0,0,,500,2000
445,88,526,329,855,481,Car,39576,True,False,0,0,0,0,,500,2000
446,88,533,339,856,482,Car,35532,True,False,0,0,0,0,,500,2000
447,88,542,344,857,481,Car,34750,True,False,0,0,0,0,,500,2000
448,88,553,351,859,480,Car,30844,True,False,0,0,0,0,,500,2000
449,88,563,363,860,483,Car,25657,True,False,0,0,0,0,,500,2000
450,88,574,376,862,484,Car,20846,True,False,0,0,0,0,,500,2000
451,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
452,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
453,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
454,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
455,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
456,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
457,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
458,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
459,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
460,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
461,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
462,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
463,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
464,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
465,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
466,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
467,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
468,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
469,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
470,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
471,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
472,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
473,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
474,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
475,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
476,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
477,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
478,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
479,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
480,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
481,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
482,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
483,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
484,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
485,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
486,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
487,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
488,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
489,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
490,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
491,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
492,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
493,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
494,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
495,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
496,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
497,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
498,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
499,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
500,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
501,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
502,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
503,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
504,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
505,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
509,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2000
510,95,379,212,417,256,Car,1650,True,False,0,0,0,0,,500,2500
511,95,380,212,419,256,Car,1675,True,False,0,0,0,0,,500,2500
512,95,381,212,420,257,Car,1645,True,False,0,0,0,0,,500,2500
513,95,382,213,421,258,Car,1840,True,False,0,0,0,0,,500,2500
514,95,383,213,423,259,Car,1828,True,False,0,0,0,0,,500,2500
515,95,384,212,425,259,Car,1945,True,False,0,0,0,0,,500,2500
516,95,385,211,427,258,Car,2083,True,False,0,0,0,0,,500,2500
517,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2500
518,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2500
519,95,383,212,427,260,Car,2236,True,False,0,0,0,0,,500,2500
520,95,382,212,427,262,Car,2296,True,False,0,0,0,0,,500,2500
521,95,381,213,427,263,Car,2241,True,False,0,0,0,0,,500,2500
522,95,379,215,425,265,Car,2181,True,False,0,0,0,0,,500,2500
523,95,375,216,423,266,Car,2489,True,False,0,0,0,0,,500,2500
524,95,376,217,424,266,Car,2237,True,False,0,0,0,0,,500,2500
525,95,373,217,423,267,Car,2657,True,False,0,0,0,0,,500,2500
526,95,372,218,424,269,Car,2614,True,False,0,0,0,0,,500,2500
527,95,373,219,425,270,Car,2542,True,False,0,0,0,0,,500,2500
528,95,374,219,426,270,Car,2658,True,False,0,0,0,0,,500,2500
529,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2500
530,95,374,221,428,273,Car,2921,True,False,0,0,0,0,,500,2500
531,95,374,222,430,275,Car,3084,True,False,0,0,0,0,,500,2500
532,95,374,222,431,276,Car,3185,True,False,0,0,0,0,,500,2500
533,95,374,222,432,276,Car,3291,True,False,0,0,0,0,,500,2500
534,95,373,221,432,277,Car,3279,True,False,0,0,0,0,,500,2500
535,95,373,221,432,276,Car,3146,True,False,0,0,0,0,,500,2500
536,95,372,221,432,276,Car,3219,True,False,0,0,0,0,,500,2500
537,95,373,219,433,274,Car,3220,True,False,0,0,0,0,,500,2500
538,95,373,218,434,272,Car,3178,True,False,0,0,0,0,,500,2500
539,95,371,218,434,273,Car,3423,True,False,0,0,0,0,,500,2500
540,95,372,218,435,273,Car,3432,True,False,0,0,0,0,,500,2500
541,95,375,217,437,273,Car,3233,True,False,0,0,0,0,,500,2500
542,95,375,217,437,273,Car,3300,True,False,0,0,0,0,,500,2500
543,95,375,218,437,273,Car,3255,True,False,0,0,0,0,,500,2500
544,95,376,218,439,272,Car,3245,True,False,0,0,0,0,,500,2500
545,95,375,218,439,273,Car,3447,True,False,0,0,0,0,,500,2500
546,95,376,218,440,272,Car,3284,True,False,0,0,0,0,,500,2500
547,95,377,218,442,272,Car,3533,True,False,0,0,0,0,,500,2500
548,95,378,217,443,272,Car,3571,True,False,0,0,0,0,,500,2500
549,95,378,217,444,272,Car,3831,True,False,0,0,0,0,,500,2500
