frame,vehicle_id,v_x1,v_y1,v_x2,v_y2,vehicle_type,bbox_area,detected,plate_detected,p_x1,p_y1,p_x2,p_y2,plate_text,individual_toll,total_toll
890,107,104,356,369,560,Car,53718,True,True,243,506,289,535,DETECTED,500,2000
891,107,105,356,372,560,Car,54717,True,True,243,507,289,536,DETECTED,500,2000
892,107,104,356,371,561,Car,54242,True,True,243,508,289,536,DETECTED,500,2000
893,107,103,357,369,561,Car,53710,True,True,242,507,289,536,DETECTED,500,2000
894,107,103,357,368,562,Car,53412,True,True,243,507,290,537,DETECTED,500,2000
895,107,105,357,371,562,Car,55235,True,True,243,508,290,537,DETECTED,500,2000
896,107,103,357,370,564,Car,55221,True,True,243,510,290,540,DETECTED,500,2000
897,107,104,358,374,565,Car,57083,True,True,243,510,290,540,DETECTED,500,2000
898,107,105,358,378,565,Car,57946,True,True,243,510,291,540,DETECTED,500,2000
899,107,106,358,383,565,Car,59235,True,True,243,510,290,540,DETECTED,500,2000
900,107,105,357,385,565,Car,59012,True,True,244,511,292,541,DETECTED,500,2000
901,107,103,357,380,565,Car,55726,True,True,244,510,291,540,DETECTED,500,2000
902,107,102,357,377,565,Car,55508,True,True,245,511,292,540,DETECTED,500,2000
903,107,102,357,377,565,Car,56175,True,True,246,511,293,541,DETECTED,500,2000
904,107,102,358,377,565,Car,56770,True,True,245,511,293,543,DETECTED,500,2000
905,107,101,358,373,566,Car,54760,True,True,245,512,294,544,DETECTED,500,2000
906,107,101,359,372,567,Car,55281,True,True,246,512,293,543,DETECTED,500,2000
907,107,101,359,372,567,Car,56256,True,True,246,512,293,543,DETECTED,500,2000
908,108,78,345,122,380,Car,58405,True,False,0,0,0,0,,500,2500
908,107,103,359,377,568,Car,1555,True,True,246,513,294,543,DETECTED,500,2500
909,108,78,344,122,380,Car,1606,True,False,0,0,0,0,,500,2500
909,107,104,359,380,569,Car,59350,True,True,247,513,294,543,DETECTED,500,2500
910,108,78,344,123,380,Car,1637,True,False,0,0,0,0,,500,2500
910,107,105,359,382,569,Car,58901,True,True,247,513,295,543,DETECTED,500,2500
911,108,78,344,123,381,Car,1676,True,False,0,0,0,0,,500,2500
911,107,104,359,383,570,Car,59779,True,True,246,514,295,544,DETECTED,500,2500
912,108,77,345,123,381,Car,1672,True,False,0,0,0,0,,500,2500
912,107,103,359,383,571,Car,59621,True,True,247,514,295,545,DETECTED,500,2500
913,108,78,345,124,382,Car,58434,True,False,0,0,0,0,,500,2500
913,107,102,359,380,572,Car,1695,True,True,248,514,296,546,DETECTED,500,2500
914,108,78,344,124,381,Car,1639,True,False,0,0,0,0,,500,2500
914,107,103,358,380,571,Car,57674,True,True,250,515,297,545,DETECTED,500,2500
915,108,79,343,125,380,Car,1695,True,False,0,0,0,0,,500,2500
915,107,104,357,382,570,Car,59425,True,True,250,512,299,544,DETECTED,500,2500
916,108,79,342,124,379,Car,1652,True,False,0,0,0,0,,500,2500
916,107,104,355,381,569,Car,58555,True,True,250,512,298,542,DETECTED,500,2500
917,108,78,341,124,378,Car,1677,True,False,0,0,0,0,,500,2500
917,107,104,354,382,568,Car,59625,True,True,250,512,298,541,DETECTED,500,2500
918,108,78,341,124,378,Car,1693,True,False,0,0,0,0,,500,2500
918,107,104,354,383,568,Car,59862,True,True,250,513,297,543,DETECTED,500,2500
919,108,77,342,124,379,Car,1741,True,False,0,0,0,0,,500,2500
919,107,104,354,384,569,Car,60403,True,True,250,513,298,544,DETECTED,500,2500
920,108,77,342,124,379,Car,1778,True,False,0,0,0,0,,500,2500
920,107,104,354,385,569,Car,60792,True,True,249,514,298,544,DETECTED,500,2500
921,108,76,342,124,380,Car,1799,True,False,0,0,0,0,,500,2500
921,107,103,354,382,570,Car,59428,True,True,249,514,297,544,DETECTED,500,2500
922,108,76,342,124,380,Car,1808,True,False,0,0,0,0,,500,2500
922,107,102,354,381,570,Car,59197,True,True,249,513,298,544,DETECTED,500,2500
923,108,76,342,124,380,Car,59392,True,False,0,0,0,0,,500,2500
923,107,102,354,381,570,Car,1822,True,True,251,514,299,544,DETECTED,500,2500
924,108,76,342,124,380,Car,60232,True,False,0,0,0,0,,500,2500
924,107,103,354,381,571,Car,1822,True,True,251,515,299,545,DETECTED,500,2500
925,108,76,342,125,380,Car,1821,True,False,0,0,0,0,,500,2500
925,107,103,354,383,571,Car,60702,True,True,251,514,299,544,DETECTED,500,2500
926,108,77,342,126,380,Car,1887,True,False,0,0,0,0,,500,2500
926,107,104,354,383,572,Car,61060,True,True,251,514,300,545,DETECTED,500,2500
927,108,78,342,127,381,Car,1895,True,False,0,0,0,0,,500,2500
927,107,103,354,383,572,Car,60286,True,True,253,514,301,546,DETECTED,500,2500
928,108,77,342,127,381,Car,1944,True,False,0,0,0,0,,500,2500
928,107,103,354,382,573,Car,60385,True,True,253,515,301,547,DETECTED,500,2500
929,108,78,343,128,382,Car,1927,True,False,0,0,0,0,,500,2500
929,107,104,355,382,573,Car,59926,True,True,253,516,301,547,DETECTED,500,2500
930,108,79,343,129,382,Car,1937,True,False,0,0,0,0,,500,2500
930,107,104,354,382,573,Car,60440,True,True,254,516,302,547,DETECTED,500,2500
931,108,79,342,129,382,Car,1980,True,False,0,0,0,0,,500,2500
931,107,104,353,382,573,Car,60968,True,True,255,516,303,546,DETECTED,500,2500
932,108,79,342,130,382,Car,1985,True,False,0,0,0,0,,500,2500
932,107,104,353,383,573,Car,60893,True,True,255,516,303,546,DETECTED,500,2500
933,108,80,343,130,382,Car,60129,True,False,0,0,0,0,,500,2500
933,107,104,354,382,574,Car,1976,True,True,256,517,304,547,DETECTED,500,2500
934,108,81,343,131,383,Car,2021,True,False,0,0,0,0,,500,2500
934,107,105,355,382,575,Car,60050,True,True,256,517,304,548,DETECTED,500,2500
935,108,81,343,132,383,Car,2027,True,False,0,0,0,0,,500,2500
935,107,105,355,382,575,Car,60769,True,True,256,518,305,548,DETECTED,500,2500
936,108,80,342,131,382,Car,2052,True,False,0,0,0,0,,500,2500
936,107,104,354,382,574,Car,61211,True,True,256,517,304,547,DETECTED,500,2500
937,108,79,342,130,382,Car,2073,True,False,0,0,0,0,,500,2500
937,107,104,353,381,574,Car,60751,True,True,254,517,304,548,DETECTED,500,2500
938,108,79,342,130,383,Car,2119,True,False,0,0,0,0,,500,2500
938,107,104,354,381,574,Car,60721,True,True,256,517,305,547,DETECTED,500,2500
939,108,79,342,130,383,Car,2113,True,False,0,0,0,0,,500,2500
939,107,104,353,381,575,Car,60880,True,True,256,517,304,548,DETECTED,500,2500
940,108,78,342,130,383,Car,2134,True,False,0,0,0,0,,500,2500
940,107,105,353,381,574,Car,60650,True,True,254,518,304,547,DETECTED,500,2500
941,108,78,342,131,383,Car,2171,True,False,0,0,0,0,,500,2500
941,107,105,353,382,575,Car,61481,True,True,255,518,303,549,DETECTED,500,2500
942,108,79,342,131,383,Car,59933,True,False,0,0,0,0,,500,2500
942,107,106,355,382,576,Car,2147,True,True,255,517,305,548,DETECTED,500,2500
943,108,81,342,133,384,Car,52080,True,False,0,0,0,0,,500,2500
943,107,108,366,384,579,Car,2297,True,True,258,517,307,548,DETECTED,500,2500
944,108,81,341,135,384,Car,56175,True,False,0,0,0,0,,500,2500
944,107,109,365,384,577,Car,2422,True,True,259,517,307,547,DETECTED,500,2500
945,108,82,340,136,383,Car,57881,True,False,0,0,0,0,,500,2500
945,107,109,362,384,574,Car,2410,True,True,259,515,308,547,DETECTED,500,2500
946,108,82,340,137,384,Car,58385,True,False,0,0,0,0,,500,2500
946,107,109,361,384,573,Car,2432,True,True,258,516,307,546,DETECTED,500,2500
947,108,82,340,137,383,Car,59881,True,False,0,0,0,0,,500,2500
947,107,109,358,384,571,Car,2385,True,True,259,516,308,547,DETECTED,500,2500
948,108,82,339,137,382,Car,61700,True,False,0,0,0,0,,500,2500
948,107,108,354,385,570,Car,2228,True,True,260,516,309,546,DETECTED,500,2500
949,108,83,338,139,381,Car,61317,True,False,0,0,0,0,,500,2500
949,107,108,352,385,570,Car,2504,True,True,259,517,309,548,DETECTED,500,2500
950,107,108,352,385,572,Car,61964,True,True,260,518,309,548,DETECTED,500,2500
951,107,108,352,386,573,Car,62857,True,True,260,518,310,549,DETECTED,500,2500
952,107,109,352,387,574,Car,63045,True,True,261,518,311,548,DETECTED,500,2500
953,107,109,351,388,575,Car,63133,True,True,262,518,312,550,DETECTED,500,2500
954,107,109,351,389,575,Car,62948,True,True,261,519,313,550,DETECTED,500,2500
955,107,109,351,390,576,Car,63078,True,True,262,519,314,550,DETECTED,500,2500
956,108,85,340,140,384,Car,63476,True,False,0,0,0,0,,500,2500
956,107,109,351,390,576,Car,2380,True,True,263,518,315,550,DETECTED,500,2500
957,108,84,340,139,384,Car,63723,True,False,0,0,0,0,,500,2500
957,107,109,351,391,576,Car,2509,True,True,263,518,314,548,DETECTED,500,2500
958,108,83,339,139,384,Car,64072,True,False,0,0,0,0,,500,2500
958,107,109,350,391,576,Car,2502,True,True,263,519,315,551,DETECTED,500,2500
959,108,83,340,139,385,Car,64621,True,False,0,0,0,0,,500,2500
959,107,109,351,392,577,Car,2552,True,True,264,519,316,551,DETECTED,500,2500
960,108,83,340,139,385,Car,64692,True,False,0,0,0,0,,500,2500
960,107,109,350,393,577,Car,2586,True,True,263,522,317,553,DETECTED,500,2500
961,108,82,340,139,386,Car,65233,True,False,0,0,0,0,,500,2500
961,107,108,351,393,578,Car,2582,True,True,263,522,317,553,DETECTED,500,2500
962,108,81,341,138,387,Car,65823,True,False,0,0,0,0,,500,2500
962,107,108,352,393,580,Car,2638,True,True,263,523,317,554,DETECTED,500,2500
963,108,81,341,138,387,Car,66117,True,False,0,0,0,0,,500,2500
963,107,107,352,394,581,Car,2613,True,True,264,523,317,555,DETECTED,500,2500
964,108,81,341,138,386,Car,66733,True,False,0,0,0,0,,500,2500
964,107,108,352,394,582,Car,2537,True,True,264,523,316,554,DETECTED,500,2500
965,108,81,341,138,387,Car,66894,True,False,0,0,0,0,,500,2500
965,107,108,351,395,582,Car,2647,True,True,265,524,317,556,DETECTED,500,2500
966,108,80,341,138,387,Car,67269,True,False,0,0,0,0,,500,2500
966,107,108,351,396,583,Car,2700,True,True,266,526,317,557,DETECTED,500,2500
967,108,80,341,138,388,Car,67839,True,False,0,0,0,0,,500,2500
967,107,107,352,396,585,Car,2704,True,True,265,526,318,558,DETECTED,500,2500
968,108,80,341,138,388,Car,68300,True,False,0,0,0,0,,500,2500
968,107,107,352,397,586,Car,2735,True,True,265,527,319,559,DETECTED,500,2500
969,108,80,342,138,388,Car,68481,True,False,0,0,0,0,,500,2500
969,107,107,353,397,587,Car,2693,True,True,266,527,319,560,DETECTED,500,2500
970,108,80,342,138,389,Car,69127,True,False,0,0,0,0,,500,2500
970,107,106,353,398,588,Car,2745,True,True,267,529,320,562,DETECTED,500,2500
971,108,80,342,138,390,Car,69395,True,False,0,0,0,0,,500,2500
971,107,107,354,399,590,Car,2773,True,True,268,530,321,563,DETECTED,500,2500
972,108,80,342,139,390,Car,69700,True,False,0,0,0,0,,500,2500
972,107,107,355,400,591,Car,2834,True,True,269,530,322,562,DETECTED,500,2500
973,108,80,342,139,391,Car,70844,True,False,0,0,0,0,,500,2500
973,107,107,354,401,591,Car,2943,True,True,270,531,323,564,DETECTED,500,2500
974,108,80,342,139,391,Car,71483,True,False,0,0,0,0,,500,2500
974,107,107,353,402,592,Car,2987,True,True,271,531,325,566,DETECTED,500,2500
975,108,80,342,140,391,Car,71575,True,False,0,0,0,0,,500,2500
975,107,108,353,404,593,Car,2995,True,True,271,532,325,567,DETECTED,500,2500
976,108,80,341,140,391,Car,72363,True,False,0,0,0,0,,500,2500
976,107,108,353,405,594,Car,3058,True,True,273,533,326,566,DETECTED,500,2500
977,108,80,341,140,391,Car,73054,True,False,0,0,0,0,,500,2500
977,107,108,353,407,594,Car,3039,True,True,275,533,329,566,DETECTED,500,2500
978,108,80,341,141,392,Car,73643,True,False,0,0,0,0,,500,2500
978,107,109,352,409,595,Car,3105,True,True,277,535,330,568,DETECTED,500,2500
979,108,82,341,141,392,Car,74688,True,False,0,0,0,0,,500,2500
979,107,109,353,411,597,Car,2919,True,True,278,535,334,570,DETECTED,500,2500
980,108,83,341,142,392,Car,75758,True,False,0,0,0,0,,500,2500
980,107,110,353,413,599,Car,2922,True,True,279,537,334,572,DETECTED,500,2500
981,108,83,341,142,392,Car,76195,True,False,0,0,0,0,,500,2500
981,107,111,354,415,600,Car,3048,True,True,281,537,336,572,DETECTED,500,2500
982,108,83,340,142,391,Car,77124,True,False,0,0,0,0,,500,2500
982,107,111,353,417,601,Car,3090,True,True,282,536,338,573,DETECTED,500,2500
983,108,83,339,143,391,Car,78207,True,False,0,0,0,0,,500,2500
983,107,111,353,419,602,Car,3169,True,True,284,537,340,573,DETECTED,500,2500
984,108,82,340,143,392,Car,78476,True,False,0,0,0,0,,500,2500
984,107,111,353,421,603,Car,3129,True,True,284,540,342,576,DETECTED,500,2500
985,108,82,340,143,392,Car,79408,True,False,0,0,0,0,,500,2500
985,107,111,353,422,605,Car,3201,True,True,287,542,343,577,DETECTED,500,2500
986,108,83,341,144,393,Car,80082,True,False,0,0,0,0,,500,2500
986,107,112,353,424,606,Car,3162,True,True,288,544,345,580,DETECTED,500,2500
987,108,83,341,144,393,Car,80779,True,False,0,0,0,0,,500,2500
987,107,113,353,427,607,Car,3105,True,True,290,546,347,581,DETECTED,500,2500
988,108,83,341,144,393,Car,82486,True,False,0,0,0,0,,500,2500
988,107,113,354,430,608,Car,3148,True,True,293,545,351,583,DETECTED,500,2500
989,108,83,341,144,394,Car,83999,True,False,0,0,0,0,,500,2500
989,107,114,354,432,611,Car,3232,True,True,294,547,353,585,DETECTED,500,2500
990,108,83,341,144,394,Car,85974,True,False,0,0,0,0,,500,2500
990,107,114,355,435,614,Car,3294,True,True,297,550,357,586,DETECTED,500,2500
991,108,84,341,145,395,Car,87103,True,False,0,0,0,0,,500,2500
991,107,115,355,438,617,Car,3331,True,True,300,552,359,589,DETECTED,500,2500
992,108,84,341,146,395,Car,89018,True,False,0,0,0,0,,500,2500
992,107,116,356,442,620,Car,3442,True,True,302,553,363,592,DETECTED,500,2500
993,108,84,342,146,396,Car,90144,True,False,0,0,0,0,,500,2500
993,107,117,356,445,622,Car,3498,True,True,304,556,365,596,DETECTED,500,2500
994,108,84,342,147,397,Car,92078,True,False,0,0,0,0,,500,2500
994,107,117,357,448,626,Car,3553,True,True,307,560,369,599,DETECTED,500,2500
995,108,84,342,147,398,Car,94716,True,False,0,0,0,0,,500,2500
995,107,118,358,452,629,Car,3603,True,True,310,562,371,601,DETECTED,500,2500
996,108,84,342,147,398,Car,97598,True,False,0,0,0,0,,500,2500
996,107,118,358,457,632,Car,3589,True,True,314,565,375,603,DETECTED,500,2500
997,108,83,342,147,399,Car,99701,True,False,0,0,0,0,,500,2500
997,107,118,358,460,636,Car,3557,True,True,317,567,380,608,DETECTED,500,2500
998,108,84,343,147,399,Car,101246,True,False,0,0,0,0,,500,2500
998,107,119,359,464,640,Car,3549,True,True,320,570,384,611,DETECTED,500,2500
999,108,84,342,147,399,Car,104108,True,False,0,0,0,0,,500,2500
999,107,119,358,469,642,Car,3665,True,True,325,573,388,614,DETECTED,500,2500
1000,108,84,341,148,398,Car,106452,True,False,0,0,0,0,,500,2500
1000,107,119,357,472,644,Car,3675,True,True,326,575,392,616,DETECTED,500,2500
1001,108,84,341,148,398,Car,108361,True,False,0,0,0,0,,500,2500
1001,107,118,356,474,647,Car,3771,True,True,330,578,397,619,DETECTED,500,2500
1002,108,84,340,148,399,Car,110103,True,False,0,0,0,0,,500,2500
1002,107,117,356,476,651,Car,3786,True,True,335,583,402,624,DETECTED,500,2500
1003,108,83,340,148,399,Car,112600,True,False,0,0,0,0,,500,2500
1003,107,116,357,477,656,Car,3870,True,True,339,587,407,628,DETECTED,500,2500
1004,108,83,340,148,399,Car,113677,True,False,0,0,0,0,,500,2500
1004,107,115,357,477,661,Car,3864,True,True,344,591,414,633,DETECTED,500,2500
1005,108,83,341,149,400,Car,115212,True,False,0,0,0,0,,500,2500
1005,107,115,358,478,666,Car,3926,True,True,347,596,420,641,DETECTED,500,2500
1006,108,83,341,150,401,Car,118487,True,False,0,0,0,0,,500,2500
1006,107,115,360,479,673,Car,4131,True,True,355,601,425,645,DETECTED,500,2500
1007,108,83,341,151,401,Car,119861,True,False,0,0,0,0,,500,2500
1007,107,115,359,479,678,Car,4357,True,True,359,607,431,649,DETECTED,500,2500
1008,108,83,341,151,401,Car,121968,True,False,0,0,0,0,,500,2500
1008,107,115,359,479,684,Car,4128,True,True,367,612,439,657,DETECTED,500,2500
1009,108,83,341,153,401,Car,124337,True,False,0,0,0,0,,500,2500
1009,107,115,360,479,691,Car,4444,True,True,372,616,449,664,DETECTED,500,2500
1010,108,84,341,154,402,Car,126949,True,False,0,0,0,0,,500,2500
1010,107,116,361,479,699,Car,4355,True,True,380,623,457,670,DETECTED,500,2500
1011,108,84,342,155,402,Car,129579,True,False,0,0,0,0,,500,2500
1011,107,117,362,480,706,Car,4462,True,True,388,629,464,679,DETECTED,500,2500
1012,108,84,342,156,403,Car,134635,True,False,0,0,0,0,,500,2500
1012,107,117,363,480,716,Car,4571,True,True,398,635,474,687,DETECTED,500,2500
1013,108,84,342,157,403,Car,135353,True,False,0,0,0,0,,500,2500
1013,107,118,362,479,724,Car,4555,True,True,406,646,477,694,DETECTED,500,2500
1014,108,84,343,157,404,Car,141122,True,False,0,0,0,0,,500,2500
1014,107,118,364,479,735,Car,4530,True,True,417,655,478,703,DETECTED,500,2500
1015,108,84,343,158,404,Car,143213,True,False,0,0,0,0,,500,2500
1015,107,119,364,480,745,Car,4509,True,True,427,664,478,716,DETECTED,500,2500
1016,108,84,343,158,404,Car,147071,True,False,0,0,0,0,,500,2500
1016,107,120,365,480,755,Car,4622,True,True,436,673,478,727,DETECTED,500,2500
1017,108,84,342,159,404,Car,150252,True,False,0,0,0,0,,500,2500
1017,107,121,366,480,766,Car,4715,True,True,448,680,478,734,DETECTED,500,2500
1018,108,83,342,159,404,Car,154905,True,False,0,0,0,0,,500,2500
1018,107,121,368,480,778,Car,4782,True,False,0,0,0,0,,500,2500
1019,108,84,343,160,405,Car,158275,True,False,0,0,0,0,,500,2500
1019,107,122,370,480,792,Car,4835,True,False,0,0,0,0,,500,2500
1020,108,84,344,160,407,Car,167366,True,False,0,0,0,0,,500,2500
1020,107,123,373,480,810,Car,4892,True,False,0,0,0,0,,500,2500
1021,108,84,344,161,407,Car,168174,True,False,0,0,0,0,,500,2500
1021,107,124,374,480,824,Car,4965,True,False,0,0,0,0,,500,2500
1022,108,85,344,161,408,Car,168612,True,False,0,0,0,0,,500,2500
1022,107,125,372,480,831,Car,4957,True,False,0,0,0,0,,500,2500
1023,108,84,344,162,409,Car,168110,True,False,0,0,0,0,,500,2500
1023,107,126,369,480,836,Car,5127,True,False,0,0,0,0,,500,2500
1024,108,85,345,163,410,Car,167719,True,False,0,0,0,0,,500,2500
1024,107,127,369,479,842,Car,5242,True,False,0,0,0,0,,500,2500
1025,108,85,345,163,410,Car,167803,True,False,0,0,0,0,,500,2500
1025,107,128,368,479,845,Car,5226,True,False,0,0,0,0,,500,2500
1026,108,85,345,163,411,Car,166968,True,False,0,0,0,0,,500,2500
1026,107,129,367,479,847,Car,5336,True,False,0,0,0,0,,500,2500
1027,108,85,345,164,411,Car,166358,True,False,0,0,0,0,,500,2500
1027,107,131,366,479,848,Car,5301,True,False,0,0,0,0,,500,2500
1028,108,85,345,165,411,Car,165463,True,False,0,0,0,0,,500,2500
1028,107,132,365,479,849,Car,5413,True,False,0,0,0,0,,500,2500
1029,108,85,344,165,411,Car,163913,True,False,0,0,0,0,,500,2500
1029,107,133,367,479,851,Car,5445,True,False,0,0,0,0,,500,2500
1030,108,85,344,166,412,Car,163056,True,False,0,0,0,0,,500,2500
1030,107,136,366,480,851,Car,5536,True,False,0,0,0,0,,500,2500
1031,108,85,344,166,412,Car,5562,True,False,0,0,0,0,,500,2500
1031,107,138,366,480,852,Car,160994,True,False,0,0,0,0,,500,2500
1032,108,84,344,166,412,Car,5638,True,False,0,0,0,0,,500,2500
1032,107,139,365,480,851,Car,162449,True,False,0,0,0,0,,500,2500
1033,108,84,344,166,413,Car,5703,True,False,0,0,0,0,,500,2500
1033,107,140,367,480,852,Car,160304,True,False,0,0,0,0,,500,2500
1034,108,84,344,167,413,Car,5767,True,False,0,0,0,0,,500,2500
1034,107,142,369,480,853,Car,157526,True,False,0,0,0,0,,500,2500
1035,108,84,343,167,413,Car,5777,True,False,0,0,0,0,,500,2500
1035,107,144,370,480,853,Car,156278,True,False,0,0,0,0,,500,2500
1036,108,84,343,167,413,Car,155298,True,False,0,0,0,0,,500,2500
1036,107,146,371,480,852,Car,5837,True,False,0,0,0,0,,500,2500
1037,108,84,343,168,413,Car,153491,True,False,0,0,0,0,,500,2500
1037,107,149,372,481,852,Car,6001,True,False,0,0,0,0,,500,2500
1038,108,84,343,169,414,Car,6060,True,False,0,0,0,0,,500,2500
1038,107,152,374,481,852,Car,151134,True,False,0,0,0,0,,500,2500
1039,108,85,343,170,414,Car,6169,True,False,0,0,0,0,,500,2500
1039,107,154,375,481,851,Car,149650,True,False,0,0,0,0,,500,2500
1040,108,85,343,171,415,Car,147303,True,False,0,0,0,0,,500,2500
1040,107,157,377,482,851,Car,6236,True,False,0,0,0,0,,500,2500
1041,108,85,344,172,415,Car,6333,True,False,0,0,0,0,,500,2500
1041,107,160,380,481,852,Car,144522,True,False,0,0,0,0,,500,2500
1042,108,85,344,173,416,Car,142612,True,False,0,0,0,0,,500,2500
1042,107,162,382,481,852,Car,6453,True,False,0,0,0,0,,500,2500
1043,108,85,344,173,416,Car,6482,True,False,0,0,0,0,,500,2500
1043,107,166,383,482,852,Car,142175,True,False,0,0,0,0,,500,2500
1044,108,85,343,174,416,Car,138088,True,False,0,0,0,0,,500,2500
1044,107,169,386,482,853,Car,6490,True,False,0,0,0,0,,500,2500
1045,108,85,343,174,416,Car,135195,True,False,0,0,0,0,,500,2500
1045,107,173,390,482,853,Car,6607,True,False,0,0,0,0,,500,2500
1046,108,85,343,175,417,Car,131952,True,False,0,0,0,0,,500,2500
1046,107,178,392,482,853,Car,6650,True,False,0,0,0,0,,500,2500
1047,108,86,343,176,417,Car,128921,True,False,0,0,0,0,,500,2500
1047,107,182,395,483,853,Car,6718,True,False,0,0,0,0,,500,2500
1048,108,86,343,176,418,Car,126757,True,False,0,0,0,0,,500,2500
1048,107,187,397,483,852,Car,6901,True,False,0,0,0,0,,500,2500
1049,108,85,343,177,418,Car,122300,True,False,0,0,0,0,,500,2500
1049,107,191,402,483,853,Car,6861,True,False,0,0,0,0,,500,2500
1050,108,85,344,177,419,Car,118144,True,False,0,0,0,0,,500,2500
1050,107,197,407,484,854,Car,7141,True,False,0,0,0,0,,500,2500
1051,108,85,343,177,419,Car,113380,True,False,0,0,0,0,,500,2500
1051,107,203,411,484,854,Car,7106,True,False,0,0,0,0,,500,2500
1052,108,85,343,178,419,Car,108358,True,False,0,0,0,0,,500,2500
1052,107,209,419,485,856,Car,7181,True,False,0,0,0,0,,500,2500
1053,108,85,344,178,421,Car,104938,True,False,0,0,0,0,,500,2500
1053,107,218,421,486,854,Car,7457,True,False,0,0,0,0,,500,2500
1054,108,85,344,179,422,Car,7482,True,False,0,0,0,0,,500,2500
1054,107,227,425,487,853,Car,98398,True,False,0,0,0,0,,500,2500
1055,108,85,344,179,423,Car,7554,True,False,0,0,0,0,,500,2500
1055,107,236,431,488,855,Car,93711,True,False,0,0,0,0,,500,2500
1056,108,85,344,180,424,Car,7641,True,False,0,0,0,0,,500,2500
1056,107,247,440,489,857,Car,85235,True,False,0,0,0,0,,500,2500
1057,108,85,345,181,424,Car,7696,True,False,0,0,0,0,,500,2500
1057,107,261,448,491,858,Car,77500,True,False,0,0,0,0,,500,2500
1058,108,85,345,181,424,Car,7775,True,False,0,0,0,0,,500,2500
1058,107,275,456,492,859,Car,69838,True,False,0,0,0,0,,500,2500
1059,108,85,345,182,425,Car,7942,True,False,0,0,0,0,,500,2500
1059,107,290,467,494,861,Car,60445,True,False,0,0,0,0,,500,2500
1060,108,85,345,182,426,Car,8084,True,False,0,0,0,0,,500,2500
1060,107,312,488,497,868,Car,45131,True,False,0,0,0,0,,500,2500
1061,108,85,345,183,426,Car,8221,True,False,0,0,0,0,,500,2500
1062,108,85,345,184,426,Car,8084,True,False,0,0,0,0,,500,2500
1063,108,84,345,185,426,Car,8276,True,False,0,0,0,0,,500,2500
1064,108,84,345,185,427,Car,8380,True,False,0,0,0,0,,500,2500
1065,108,84,345,186,427,Car,8494,True,False,0,0,0,0,,500,2500
1066,108,84,346,186,428,Car,8366,True,False,0,0,0,0,,500,2500
1067,108,84,347,187,429,Car,8623,True,False,0,0,0,0,,500,2500
1068,108,83,346,188,429,Car,8759,True,False,0,0,0,0,,500,2500
1069,108,83,346,188,429,Car,8908,True,False,0,0,0,0,,500,2500
1070,108,83,347,189,431,Car,9123,True,False,0,0,0,0,,500,2500
1071,108,83,347,189,432,Car,9138,True,True,133,406,155,417,DETECTED,500,2500
1072,108,83,348,190,433,Car,9413,True,False,0,0,0,0,,500,2500
1073,108,83,348,190,435,Car,9534,True,False,0,0,0,0,,500,2500
1074,108,83,348,191,435,Car,9673,True,False,0,0,0,0,,500,2500
1075,108,83,348,192,436,Car,9739,True,False,0,0,0,0,,500,2500
1076,108,83,349,193,437,Car,9585,True,False,0,0,0,0,,500,2500
1077,108,83,349,193,437,Car,9673,True,True,137,411,160,424,DETECTED,500,2500
1078,108,83,350,194,438,Car,9882,True,True,137,412,160,424,DETECTED,500,2500
1079,108,83,350,195,439,Car,9964,True,True,137,412,161,426,DETECTED,500,2500
1080,108,83,351,195,440,Car,10477,True,True,136,412,161,425,DETECTED,500,2500
1081,108,83,352,196,441,Car,10368,True,True,135,412,162,426,DETECTED,500,2500
1082,108,83,352,197,442,Car,10093,True,True,137,414,163,428,DETECTED,500,2500
1083,108,82,353,198,442,Car,10149,True,True,139,414,164,429,DETECTED,500,2500
1084,108,83,354,199,443,Car,10344,True,True,139,415,164,430,DETECTED,500,2500
1085,108,83,355,200,444,Car,10286,True,False,0,0,0,0,,500,2500
1086,108,84,355,201,444,Car,10167,True,True,139,417,166,432,DETECTED,500,2500
1087,108,86,355,202,444,Car,10267,True,True,137,419,166,434,DETECTED,500,2500
1088,108,88,357,204,445,Car,10027,True,True,139,418,166,434,DETECTED,500,2500
1089,108,87,359,204,447,Car,10033,True,False,0,0,0,0,,500,2500
1090,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2500
1091,108,87,371,206,452,Car,7528,True,True,138,423,169,438,DETECTED,500,2500
1095,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2500
1096,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2500
1097,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,2500
1098,110,76,358,206,411,Car,7094,True,False,0,0,0,0,,500,3000
1101,108,81,359,212,459,Car,14393,True,True,146,430,175,447,DETECTED,500,3000
1102,108,81,359,213,462,Car,14551,True,True,146,430,175,447,DETECTED,500,3000
1103,108,81,358,213,464,Car,14911,True,True,147,430,175,448,DETECTED,500,3000
1104,108,81,358,215,466,Car,15096,True,True,148,431,176,448,DETECTED,500,3000
1105,108,78,350,216,443,Car,8489,True,False,0,0,0,0,,500,3000
1106,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
1107,108,80,358,219,456,Car,15611,True,True,150,436,179,451,DETECTED,500,3000
1108,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,3000
